video_id,video_title,channel,comment_text,comment_author,comment_likes,sentiment,polarity,themes,language_region
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,Can someone explain the context?,User85,1,neutral,-0.023,neutral,English
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,Voice of truth in a world of lies. Respect from France 🇫🇷,User188,3,positive,0.4236,pride,French
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,Link to the original statement?,User29,15,neutral,0.0264,neutral,English
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,Allah'ın izniyle zafer bizimdir! Filistin'e destek Türkiye'den 🇹🇷,User59,5,positive,0.3175,eloquence,Turkish
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,Watching from India 🇮🇳,User79,0,neutral,0.0318,neutral,English
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,May Allah protect him and all the people of Gaza 🤲,User32,10,positive,0.1705,solidarity,English
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,الناس الشجعان الذين يعيشون المعاناة، يقاتلون ولكنهم يقاومون بشدة,User176,2,positive,0.4325,martyrdom,Arabic
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,When was this speech recorded?,User137,0,neutral,0.0071,neutral,English
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,اللهم احفظ لنا إخواننا في غزة,User42,1,neutral,0.0488,neutral,Arabic
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,Allah'ın izniyle zafer bizimdir! Filistin'e destek Türkiye'den 🇹🇷,Fatima_Gaza,1,positive,0.3392,solidarity,Turkish
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,Voice of truth in a world of lies. Respect from France 🇫🇷,User21,1,positive,0.278,admiration,French
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,أريد أن أعرف المزيد عن الوضع الحالي,User85,2,neutral,-0.0139,neutral,Arabic
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,انتم الشجعان اهل غزه الله يساعدكم وينصركم ويثبتكم يارب,User140,0,positive,0.2837,martyrdom,Arabic
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,الناس الشجعان الذين يعيشون المعاناة، يقاتلون ولكنهم يقاومون بشدة,User14,2,positive,0.4223,eloquence,Arabic
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,Voice of truth in a world of lies. Respect from France 🇫🇷,User7,1,positive,0.4121,solidarity,French
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,Sad to see this situation continue,User177,3,negative,-0.2279,grief,English
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,Link to the original statement?,User23,5,neutral,0.0246,neutral,English
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,Quelqu'un peut traduire en français?,User28,0,neutral,-0.0186,neutral,English
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,اللهم انصر اخواننا المستضعفين في فلسطين وفي كل بلاد المسلمين,User145,1,positive,0.303,leadership,Arabic
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,في أمان الله يا أبو عبيدة,User152,0,neutral,-0.0435,neutral,Arabic
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,Watching from India 🇮🇳,User161,2,neutral,-0.0124,neutral,English
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,شكرا على المشاركة,User74,5,neutral,-0.05,neutral,Arabic
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,ما هو مصدر هذا الفيديو؟,User178,1,neutral,-0.0108,neutral,Arabic
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,His words give hope to millions. Long live Palestine!,User129,8,positive,0.3176,eloquence,English
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,Quelqu'un peut traduire en français?,User64,2,neutral,-0.0251,neutral,English
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,Watching from India 🇮🇳,User174,0,neutral,0.0372,neutral,English
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,الحمد لله على نعمة الإسلام والمقاومة,User110,1,positive,0.1944,pride,Arabic
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,ما هو مصدر هذا الفيديو؟,User24,1,neutral,-0.0472,neutral,Arabic
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,أطالب كل من يستطيع ويقدر على التبرع أن يتبرع لهؤلاء الأبطال❤,Ahmed_Palestine,1,positive,0.3403,hope,Arabic
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,أريد أن أعرف المزيد عن الوضع الحالي,User39,15,neutral,-0.0146,neutral,Arabic
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,ما هو مصدر هذا الفيديو؟,User143,3,neutral,-0.0428,neutral,Arabic
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,شكرا على المشاركة,User106,1,neutral,-0.0152,neutral,Arabic
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,Allah'ın izniyle zafer bizimdir! Filistin'e destek Türkiye'den 🇹🇷,User173,10,positive,0.4389,solidarity,Turkish
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,Does anyone have the full transcript?,User178,0,neutral,-0.0164,neutral,English
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,Can someone explain the context?,User103,1,neutral,-0.013,neutral,English
LQT4EzGyYxQ,‘Al-Qassam Brigades are the pride of Gaza’ says Gaza resident following prisoner release deal,Middle East Eye,Voice of truth in a world of lies. Respect from France 🇫🇷,User160,0,positive,0.4198,leadership,French
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,When was this speech recorded?,User1,0,neutral,0.0051,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,When was this speech recorded?,User67,0,neutral,0.0477,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,اللهم انصر اخواننا المستضعفين في فلسطين وفي كل بلاد المسلمين,User165,1,positive,0.3378,solidarity,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,في أمان الله يا أبو عبيدة,User108,2,neutral,-0.0035,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,شكرا على المشاركة,User70,0,neutral,-0.0068,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,الحمد لله على نعمة الإسلام والمقاومة,User69,5,positive,0.3076,solidarity,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,اللهم احفظ لنا إخواننا في غزة,User94,1,neutral,-0.0204,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أحتاج إلى مصادر إضافية لفهم الموقف,User29,10,neutral,0.0336,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أحتاج إلى مصادر إضافية لفهم الموقف,User190,10,neutral,0.0283,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Can someone explain the context?,User168,1,neutral,-0.0443,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,شكرا على المشاركة,User57,1,neutral,-0.0222,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,شكرا على المشاركة,User168,3,neutral,0.0171,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,ربنا افرغ عليهم صبرا وثبت أقدامهم وانصرهم على القوم الكافرين,User130,2,positive,0.4144,pride,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,إذا نطق أرعب، وإذا صمت أربك - فإن عاش فهو سيفًا، وإن قُتل فهو شهيدًا 🇵🇸,User42,0,positive,0.2468,eloquence,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Watching from India 🇮🇳,User184,2,neutral,-0.0071,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أريد أن أعرف المزيد عن الوضع الحالي,User109,0,neutral,0.0429,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Does anyone have the full transcript?,User127,3,neutral,-0.041,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أحتاج إلى مصادر إضافية لفهم الموقف,User173,1,neutral,-0.0229,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Link to the original statement?,User72,1,neutral,-0.0363,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Can someone explain the context?,User163,20,neutral,-0.006,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,اللهم انصر اخواننا المستضعفين في فلسطين وفي كل بلاد المسلمين,User155,0,positive,0.4496,eloquence,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,شكرا على المشاركة,User74,2,neutral,0.0298,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Quelqu'un peut traduire en français?,User61,30,neutral,0.038,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أبو عبيدة رجل شجاع ومتحدث بليغ - الله يحفظه,User50,5,positive,0.245,eloquence,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Watching from India 🇮🇳,User59,0,neutral,-0.0343,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,متى سيتم نشر البيان القادم؟,User50,0,neutral,0.0317,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أريد أن أعرف المزيد عن الوضع الحالي,User127,0,neutral,0.005,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,His words give hope to millions. Long live Palestine!,User98,0,positive,0.2437,hope,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Libre Palestina! Solidaridad desde España 🇪🇸,User56,0,positive,0.2983,pride,Spanish
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Does anyone have the full transcript?,User142,15,neutral,0.0092,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,اللهم احفظ لنا إخواننا في غزة,User31,0,neutral,-0.0232,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,انتم الشجعان اهل غزه الله يساعدكم وينصركم ويثبتكم يارب,User64,2,positive,0.2334,martyrdom,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أريد أن أعرف المزيد عن الوضع الحالي,User150,2,neutral,-0.0038,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أريد أن أعرف المزيد عن الوضع الحالي,User114,0,neutral,-0.0312,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,اللهم انصر اخواننا المستضعفين في فلسطين وفي كل بلاد المسلمين,User78,15,positive,0.3609,admiration,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,الناس الشجعان الذين يعيشون المعاناة، يقاتلون ولكنهم يقاومون بشدة,Mehmet_Turkey,1,positive,0.2259,hope,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Sad to see this situation continue,User171,1,negative,-0.2152,grief,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,His words give hope to millions. Long live Palestine!,User61,0,positive,0.382,resistance,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,May Allah protect him and all the people of Gaza 🤲,User96,3,positive,0.1576,pride,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أبو عبيدة رجل شجاع ومتحدث بليغ - الله يحفظه,User39,5,positive,0.3138,solidarity,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Can someone explain the context?,User25,2,neutral,0.0463,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أطالب كل من يستطيع ويقدر على التبرع أن يتبرع لهؤلاء الأبطال❤,User162,1,positive,0.1686,solidarity,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,اللهم احفظ لنا إخواننا في غزة,User6,3,neutral,-0.0447,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,إذا نطق أرعب، وإذا صمت أربك - فإن عاش فهو سيفًا، وإن قُتل فهو شهيدًا 🇵🇸,User184,0,positive,0.2274,leadership,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,متى سيتم نشر البيان القادم؟,Amina_Peace,5,neutral,0.0451,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,اللهم احفظ لنا إخواننا في غزة,User171,3,neutral,0.039,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أحتاج إلى مصادر إضافية لفهم الموقف,User109,30,neutral,0.0035,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Does anyone have the full transcript?,Sarah_France,10,neutral,0.0045,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,This man speaks with such dignity and power. A true leader.,User192,1,positive,0.4287,pride,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,متى سيتم نشر البيان القادم؟,User34,0,neutral,0.0438,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,ما هو مصدر هذا الفيديو؟,User49,10,neutral,-0.0391,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Voice of truth in a world of lies. Respect from France 🇫🇷,Sarah_France,2,positive,0.1966,admiration,French
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,الله يرحم الشهداء والضحايا,User117,2,negative,-0.1133,grief,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,إذا نطق أرعب، وإذا صمت أربك - فإن عاش فهو سيفًا، وإن قُتل فهو شهيدًا 🇵🇸,User162,1,positive,0.1663,pride,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Quelqu'un peut traduire en français?,User180,2,neutral,-0.0436,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أبو عبيدة رجل شجاع ومتحدث بليغ - الله يحفظه,User63,50,positive,0.3547,admiration,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أريد أن أعرف المزيد عن الوضع الحالي,User170,3,neutral,0.0041,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,His words give hope to millions. Long live Palestine!,User159,1,positive,0.3007,resistance,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Does anyone have the full transcript?,User51,2,neutral,-0.0479,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,اللهم احفظ لنا إخواننا في غزة,User90,3,neutral,0.028,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,When was this speech recorded?,User70,0,neutral,0.0035,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,يا ليت يضعون ترجمة للإنجليزية,User37,5,neutral,-0.0404,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أبو عبيدة رجل شجاع ومتحدث بليغ - الله يحفظه,User143,0,positive,0.2151,solidarity,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,هذا الصراع يجب أن ينتهي - الناس يعانون,Omar_Justice,15,negative,-0.2951,grief,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,اللهم احفظ لنا إخواننا في غزة,User17,2,neutral,0.0195,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Allah'ın izniyle zafer bizimdir! Filistin'e destek Türkiye'den 🇹🇷,User72,3,positive,0.1549,admiration,Turkish
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Can someone explain the context?,User173,8,neutral,-0.0277,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Bu konuşma ne zaman yapıldı?,User97,0,neutral,-0.0322,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Does anyone have the full transcript?,User14,1,neutral,-0.0013,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,When was this speech recorded?,User130,5,neutral,-0.0248,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Does anyone have the full transcript?,User86,1,neutral,0.0266,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أحتاج إلى مصادر إضافية لفهم الموقف,User49,3,neutral,0.005,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أطالب كل من يستطيع ويقدر على التبرع أن يتبرع لهؤلاء الأبطال❤,User81,1,positive,0.4054,resistance,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Link to the original statement?,User154,1,neutral,-0.0333,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Link to the original statement?,User193,0,neutral,-0.0027,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أحتاج إلى مصادر إضافية لفهم الموقف,Sarah_France,0,neutral,0.0459,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أريد أن أعرف المزيد عن الوضع الحالي,User185,2,neutral,-0.0113,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Does anyone have the full transcript?,User81,2,neutral,0.0195,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,الناس الشجعان الذين يعيشون المعاناة، يقاتلون ولكنهم يقاومون بشدة,User36,1,positive,0.2034,pride,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أطالب كل من يستطيع ويقدر على التبرع أن يتبرع لهؤلاء الأبطال❤,User107,0,positive,0.4371,pride,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,متى سيتم نشر البيان القادم؟,User113,2,neutral,-0.037,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,شكرا على المشاركة,User22,0,neutral,-0.0195,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,متى سيتم نشر البيان القادم؟,User189,0,neutral,0.0144,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Can someone explain the context?,User40,1,neutral,-0.0366,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Allah'ın izniyle zafer bizimdir! Filistin'e destek Türkiye'den 🇹🇷,User187,3,positive,0.1945,leadership,Turkish
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,يا ليت يضعون ترجمة للإنجليزية,User158,3,neutral,-0.0069,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أبو عبيدة رجل شجاع ومتحدث بليغ - الله يحفظه,User80,0,positive,0.4493,solidarity,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أطالب كل من يستطيع ويقدر على التبرع أن يتبرع لهؤلاء الأبطال❤,User56,0,positive,0.186,hope,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,إذا نطق أرعب، وإذا صمت أربك - فإن عاش فهو سيفًا، وإن قُتل فهو شهيدًا 🇵🇸,User189,3,positive,0.1646,martyrdom,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,انتم الشجعان اهل غزه الله يساعدكم وينصركم ويثبتكم يارب,User172,10,positive,0.4426,eloquence,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,يا ليت يضعون ترجمة للإنجليزية,Nour_Freedom,0,neutral,-0.0215,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,الله يرحم الشهداء والضحايا,User132,5,negative,-0.1497,grief,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,When was this speech recorded?,User88,5,neutral,0.0195,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أحتاج إلى مصادر إضافية لفهم الموقف,User94,0,neutral,-0.0067,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,اللهم احفظ لنا إخواننا في غزة,User124,0,neutral,0.0249,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,When was this speech recorded?,User147,2,neutral,0.0401,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,إذا نطق أرعب، وإذا صمت أربك - فإن عاش فهو سيفًا، وإن قُتل فهو شهيدًا 🇵🇸,User92,1,positive,0.2051,hope,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,شكرا على المشاركة,User60,1,neutral,-0.0493,neutral,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أبو عبيدة رجل شجاع ومتحدث بليغ - الله يحفظه,User67,0,positive,0.3354,pride,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Libre Palestina! Solidaridad desde España 🇪🇸,User171,1,positive,0.2837,hope,Spanish
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Can someone explain the context?,User34,0,neutral,0.0382,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Does anyone have the full transcript?,User199,5,neutral,0.0105,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Libre Palestina! Solidaridad desde España 🇪🇸,User7,1,positive,0.2363,martyrdom,Spanish
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,Quelqu'un peut traduire en français?,User174,2,neutral,0.035,neutral,English
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,ربنا افرغ عليهم صبرا وثبت أقدامهم وانصرهم على القوم الكافرين,Sarah_France,0,positive,0.4074,martyrdom,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أطالب كل من يستطيع ويقدر على التبرع أن يتبرع لهؤلاء الأبطال❤,User165,0,positive,0.165,pride,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,أبو عبيدة رجل شجاع ومتحدث بليغ - الله يحفظه,User196,3,positive,0.2416,pride,Arabic
DfhWK_cP8QE,نائب جزائري يوجه طلباً لأبي عبيدة,عربي TRT,His words give hope to millions. Long live Palestine!,User130,0,positive,0.1911,solidarity,English
GTvsWLVC9QU,ما خفي أعظم.. الطوفان,AlJazeera Arabic  قناة الجزيرة,Libre Palestina! Solidaridad desde España 🇪🇸,User31,5,positive,0.1641,solidarity,Spanish
GTvsWLVC9QU,ما خفي أعظم.. الطوفان,AlJazeera Arabic  قناة الجزيرة,شكرا على المشاركة,User97,2,neutral,0.0013,neutral,Arabic
GTvsWLVC9QU,ما خفي أعظم.. الطوفان,AlJazeera Arabic  قناة الجزيرة,اللهم احفظ لنا إخواننا في غزة,User137,2,neutral,0.0467,neutral,Arabic
GTvsWLVC9QU,ما خفي أعظم.. الطوفان,AlJazeera Arabic  قناة الجزيرة,متى سيتم نشر البيان القادم؟,User42,5,neutral,0.0037,neutral,Arabic
